ID;Code;Nom;Coordinates;Description;Zone ID;URL;Location Type;Parent Station ID;Timezone;Wheelchair Boarding
plce01;;Place Centrale;49.154297,-0.329933;;;;0;COM_plce02_1;;0
rtev01;;Route d'Evrecy;49.161976,-0.402353;;;;0;COM_rtev02;;0
etma02;;Etat Major;49.18045,-0.377827;;;;0;COM_etma02_1;;0
etma01;;Etat Major;49.180836,-0.377017;;;;0;COM_etma02_1;;0
ecmu01;;Claudie Haigneré;49.21151,-0.3265;;;;0;COM_ecmu01;;0
cari02;;Carrières;49.17082,-0.358707;;;;0;COM_cari01;;0
mbro01;mbro01;Brouay Mairie;49.210922,-0.561032;;;;0;COM_mbro02;;0
eclo02;;Louvigny Ecole;49.157494,-0.393582;;;;0;COM_eclo01;;0
eglo02;;Louvigny Eglise;49.158535,-0.387571;;;;0;COM_eglo01;;0
chev02;;Chevaliers;49.176918,-0.402044;;;;0;COM_chev02_1;;0
cope21;;Copernic;49.198654,-0.359245;;;;0;COM_cope21_2;;0
mabo02;MAT004A;Mathieu Bourg;49.25486,-0.373264;;;;0;ARCOM@MAT004;;0
cibe01;;Cité Bellevue;49.18731,-0.41262;;;;0;COM_cibe02_1;;0
ruch02;;Chardonnerets;49.156204,-0.394666;;;;0;COM_ruch02;;0
ceaq11;ceaq11;Centre Aquatique;49.187553,-0.442409;;;;0;COM_ceaq11_1;;0
ceaq12;ceaq12;Centre Aquatique;49.187515,-0.44264;;;;0;COM_ceaq11_1;;0
burr02;MAT019A;Burrator;49.251385,-0.3722;;;;0;COM_burr02;;0
gree02;gree02;Les Greens;49.099533,-0.284743;;;;0;COM_gree02;;0
gree01;gree01;Les Greens;49.099506,-0.284572;;;;0;COM_gree02;;0
sacr01;sacr01;Saint-Aignan Mairie;49.082043,-0.281471;;;;0;ARCOM@SAC020;;0
univ21;;Université;49.18873,-0.363453;;;;0;COM_univ22;;0
paor01;;Parc d'Ornano;49.189095,-0.348211;;;;0;COM_paor01;;0
plch01;;Place Champlain;49.19783,-0.347636;;;;0;COM_plch01;;0
plch02;;Place Champlain;49.19789,-0.347531;;;;0;COM_plch01;;0
lpla11;lpla11;La Plaine;49.185318,-0.435218;;;;0;COM_lpla12;;0
clhe01;;Clos Herbert;49.19255,-0.354462;;;;0;COM_clhe02_1;;0
rpdo02;;Port de Plaisance;49.180424,-0.350702;;;;0;COM_rpdo01;;0
chba01;STC020A;Champs Bailly;49.216503,-0.415772;;;;0;ARCOM@STC020;;0
ruci01;;Rue des Cités;49.187866,-0.289609;;;;0;COM_ruci01;;0
msol01;msol01;Soliers Mairie;49.13469,-0.29577;;;;0;COM_msol02;;0
cheh02;;Château d'Eau;49.203323,-0.339906;;;;0;COM_cheh02;;0
cheh01;;Château d'Eau;49.203316,-0.340195;;;;0;COM_cheh02;;0
chr01;;CHR;49.189873,-0.344827;;;;0;COM_chr01;;0
jufe22;;Jean Effel;49.186035,-0.287444;;;;0;COM_jufe22;;0
lpal11;;Les Palmiers;49.228504,-0.308854;;;;0;COM_lpal11_1;;0
rema02;;Reine Mathilde;49.187702,-0.354592;;;;0;COM_rema01_1;;0
quat11;;Château Quatrans;49.18498,-0.363345;;;;0;COM_quat12;;0
quat12;;Château Quatrans;49.18508,-0.36338;;;;0;COM_quat12;;0
rdba01;;Barentins;49.18046,-0.271233;;;;0;COM_rdba01;;0
tnac02;;Terre de Nacre;49.230026,-0.307754;;;;0;COM_tnac01_1;;0
avbo02;;Avenue du Bois;49.281242,-0.267666;;;;0;COM_avbo02;;0
clbe01;;Clos Beaumois;49.1881,-0.352205;;;;0;COM_clbe01_1;;0
19ma02;;19 Mars;49.164837,-0.324824;;;;0;COM_19ma02;;0
avbo01;;Avenue du Bois;49.281075,-0.266456;;;;0;COM_avbo02;;0
mafo01;mafo01;Maurice Fouques;49.171734,-0.328726;;;;0;COM_mafo04;;0
clgr02;clgr02;Le Clos;49.14765,-0.287348;;;;0;COM_clgr01;;0
reth01;;Rethel;49.16987,-0.334343;;;;0;COM_reth01;;0
form;;Formigny;49.173393,-0.338793;;;;0;COM_form;;0
rdja01;;Rue des Jardins;49.179665,-0.266574;;;;0;COM_rdja02;;0
gruch01;ROS021A;Gruchy;49.21668,-0.436133;;;;0;COM_gruch01;;0
bocl01;;Bois Claquet;49.177475,-0.305678;;;;0;COM_bocl02;;0
bocl02;;Bois Claquet;49.177635,-0.305255;;;;0;COM_bocl02;;0
vale01;avva01;Valeuse;49.204075,-0.335115;;;;0;COM_vale02;;0
vale02;avva02;Valeuse;49.203945,-0.334986;;;;0;COM_vale02;;0
rtro01;;Route de Rouen;49.17397,-0.330282;;;;0;COM_rtro01;;0
stpr01;;Prestavoine;49.200706,-0.343521;;;;0;COM_stpr01;;0
pala01;;Paul Langevin;49.16881,-0.326784;;;;0;COM_pala02_1;;0
crgu02;;Croix Guérin;49.190517,-0.35789;;;;0;COM_crgu02;;0
queb02;;Québec;49.17205,-0.38534;;;;0;COM_queb01_1;;0
madr01;;Madrid;49.14394,-0.346032;;;;0;COM_madr02_1;;0
zaif01;;Ifs ZA;49.142124,-0.340571;;;;0;COM_zaif01;;0
zaif02;;Ifs ZA;49.141953,-0.340689;;;;0;COM_zaif01;;0
memo01;;Mémorial;49.19847,-0.382397;;;;0;COM_memo02;;0
clho02;;Clair Horizon;49.158047,-0.351048;;;;0;COM_clho02;;0
poeu02;;Europe;49.200172,-0.379368;;;;0;COM_poeu01;;0
mupl01;mupl01;Musique en Plaine;49.12528,-0.307899;;;;0;COM_mupl02;;0
debu01;;Debussy;49.140568,-0.35458;;;;0;COM_debu12_1;;0
mtha01;THA003A;Thaon Mairie;49.258125,-0.456625;;;;0;COM_cree01;;0
canad01;LFR022A;Canadiens;49.25297,-0.486395;;;;0;ARCOM@LFR022;;0
ptve02;ptve02;Pont de Venoix;49.174908,-0.388341;;;;0;COM_ptve11;;0
tour01;;Tourterelles;49.194702,-0.392565;;;;0;COM_tour01;;0
pabo01;;Paul Boucherot;49.14268,-0.332669;;;;0;COM_pabo01;;0
tour02;;Tourterelles;49.194817,-0.392442;;;;0;COM_tour01;;0
jaca12;;Jacques Cartier;49.208687,-0.429347;;;;0;COM_jaca12;;0
hube01;hube01;Hubert Centre;49.127434,-0.313381;;;;0;COM_hube01;;0
VER013B;VER013B;Collège Prévert;49.156437,-0.45601;;;;0;ARCOM@VER013;;0
mafo03;mafo03;Maurice Fouques;49.17109,-0.328635;;;;0;COM_mafo04;;0
qulo02;;Quai de la Londe;49.18331,-0.35404;;;;0;COM_qulo02;;0
vdes02;;Collège Desmeserets;49.170933,-0.351388;;;;0;COM_vdes02;;0
touv01;;Tourville;49.184566,-0.348985;;;;0;COM_touv02;;0
vdes01;;Collège Desmeserets;49.17097,-0.351678;;;;0;COM_vdes02;;0
ccro01;;Charles Cros;49.14526,-0.328498;;;;0;COM_ccro01_1;;0
ccro02;;Charles Cros;49.145153,-0.328065;;;;0;COM_ccro01_1;;0
avpa001;avpa001;Avenue du Parc;49.15461,-0.471838;;;;0;ARCOM@VER030;;0
flor01;;Les Florals;49.192837,-0.375689;;;;0;COM_flor11;;0
chfl21;;Chemin de Fleury;49.15284,-0.345184;;;;0;COM_chfl22;;0
dovi01;;Docteur Vincent;49.19185,-0.347901;;;;0;COM_dovi01_1;;0
dovi02;;Docteur Vincent;49.191467,-0.347665;;;;0;COM_dovi01_1;;0
majo02;;Maréchal Joffre;49.17148,-0.349409;;;;0;COM_majo02;;0
clon02;clon02;Clos Neuf;49.138798,-0.293832;;;;0;COM_clon01;;0
jonc02;jonc02;Jonchets;49.163887,-0.339106;;;;0;COM_jonc01;;0
robl02;robl02;Roche Blanche;49.1396,-0.357238;;;;0;COM_robl02;;0
flce01;flce01;Fleury Château d'Eau;49.152054,-0.371623;;;;0;ARCOM@FLU020;;0
flce02;flce02;Fleury Château d'Eau;49.15213,-0.371738;;;;0;ARCOM@FLU020;;0
epin02;;Epinette;49.142796,-0.35454;;;;0;COM_epin01;;0
rogo02;;Rouge Gorge;49.194458,-0.396476;;;;0;COM_rogo01_1;;0
msau01;SAN020B;Mont du Saule;49.183075,-0.22695;;;;0;COM_msau02;;0
bres02;;Brest;49.196785,-0.352812;;;;0;COM_bres02;;0
msau02;SAN020A;Mont du Saule;49.182537,-0.227242;;;;0;COM_msau02;;0
bres01;;Brest;49.19679,-0.352346;;;;0;COM_bres02;;0
cema01;;Collège Hawking;49.15932,-0.36165;;;;0;COM_cema02;;0
psa01;;PSA;49.15642,-0.321168;;;;0;COM_citr02;;0
stad01;TRN021A;Troarn Stade;49.182053,-0.187417;;;;0;COM_stad02;;0
vefo01;;Fouquet;49.185303,-0.344288;;;;0;COM_vefo02_1;;0
cema02;;Collège Hawking;49.158386,-0.360996;;;;0;COM_cema02;;0
rust01;rust01;Rue du Stade;49.17929,-0.226573;;;;0;COM_rust01;;0
monc01;;Montcalm;49.197403,-0.34265;;;;0;COM_monc01_1;;0
coto02;;Cotonnière;49.197834,-0.40136;;;;0;COM_coto01;;0
rher02;;La Hache;49.19385,-0.343054;;;;0;COM_rher02;;0
mafl01;;Fleury Mairie;49.147415,-0.377288;;;;0;COM_mafl02;;0
macl02;BLO021B;Mare aux Clercs;49.208675,-0.506579;;;;0;COM_macl01;;0
toura12;;Touraine;49.194225,-0.398743;;;;0;COM_toura12;;0
mamo01;;Mondeville Mairie;49.17716,-0.320369;;;;0;COM_mamo02;;0
hebr01;;Brunet;49.20391,-0.433225;;;;0;COM_hebr02;;0
mocl01;;Clopée;49.18205,-0.316192;;;;0;COM_mocl02;;0
mocl02;;Clopée;49.181953,-0.316036;;;;0;COM_mocl02;;0
beno;beno;Montoure;49.24314,-0.288532;;;;0;COM_beno;;0
ruce02;;Plateau;49.181965,-0.308808;;;;0;COM_ruce01;;0
cine02;;Clémenceau;49.1907,-0.3392;;;;0;COM_cine02_1;;0
cine01;;Clémenceau;49.190647,-0.340155;;;;0;COM_cine02_1;;0
degm03;;Grandes Murailles;49.184235,-0.270707;;;;0;COM_degm03;;0
cacu04;;Callouins;49.187733,-0.268809;;;;0;COM_cacu03_1;;0
lyfr02;lyfr02;Lycée Fresnel;49.162548,-0.357989;;;;0;ARCOM@C302;;0
espi02;;Espinettes;49.21924,-0.339855;;;;0;COM_espi01;;0
pdco01;;Pierre de Coubertin;49.1822,-0.282485;;;;0;COM_pdco01;;0
pdco02;;Pierre de Coubertin;49.182285,-0.280725;;;;0;COM_pdco01;;0
rocc01;ROT023A;Zone Commerciale;49.198143,-0.457185;;;;0;ARCOM@ROT023;;0
cacu03;;Callouins;49.187603,-0.268982;;;;0;COM_cacu03_1;;0
cste02;;Calvaire Saint-Etienne;49.18372,-0.38984;;;;0;COM_cste02;;0
lcha02;;La Chapelle;49.156944,-0.349288;;;;0;COM_lcha01;;0
lcha01;;La Chapelle;49.156914,-0.349763;;;;0;COM_lcha01;;0
cycr32;;Union;49.170074,-0.354872;;;;0;COM_cycr32;;0
bico01;;Bicoquet;49.182983,-0.379691;;;;0;COM_bico02;;0
aerc12;aerc12;Aéroport;49.18336,-0.459077;;;;0;COM_aerc11;;0
abou22;;Anciennes Boucheries;49.182552,-0.37544;;;;0;COM_abou02;;0
modi62;;Modigliani;49.153553,-0.34542;;;;0;COM_modi62;;0
auve02;;Auvergne;49.137714,-0.356222;;;;0;COM_auve02;;0
chva12;;Chemin du Val;49.149452,-0.345145;;;;0;COM_chva12_1;;0
ccom02;ccom02;Mondeville Centre Commercial;49.160137,-0.291787;;;;0;COM_ccom02;;0
blwa02;;Black Watch;49.140537,-0.343097;;;;0;COM_blwa02;;0
blwa01;;Black Watch;49.14062,-0.342253;;;;0;COM_blwa02;;0
chfl01;;Chemin de Fleury;49.152817,-0.344429;;;;0;COM_chfl22;;0
secq01;secq11;Secqueville Hameau;49.102993,-0.269892;;;;0;ARCOM@LCT020;;0
cdfo01;;Charles de Foucauld;49.161266,-0.363034;;;;0;COM_cdfo02;;0
chco;;Charlotte Corday;49.16436,-0.329402;;;;0;COM_chco12;;0
baal02;FLU022B;Basse Allemagne;49.13985,-0.376102;;;;0;ARCOM@FLU022;;0
rtha02;;Route d'Harcourt;49.15597,-0.369488;;;;0;COM_rtha01_1;;0
pers01;;Perspectives;49.19563,-0.349079;;;;0;COM_pers01_1;;0
vihu02;;Victor Hugo;49.224453,-0.308298;;;;0;COM_vihu02;;0
vihu01;;Victor Hugo;49.224266,-0.308116;;;;0;COM_vihu02;;0
stth01;;Sainte-Thérèse;49.170506,-0.338508;;;;0;COM_stth02_1;;0
6acres;;6 Acres;49.226887,-0.372009;;;;0;COM_6acres;;0
epron;;Epron Mairie;49.222908,-0.370906;;;;0;COM_epron;;0
clsm01;;Clos Saint-Marc;49.21147,-0.373318;;;;0;COM_clsm01_1;;0
teav21;;Terres d'Avenir;49.23132,-0.294796;;;;0;COM_teav22;;0
cave02;;Cavelier;49.198296,-0.351192;;;;0;COM_cave02_1;;0
saeur01;saeur01;Europe;49.178246,-0.227309;;;;0;StopAreaCAE3839;;0
StopPointCAE116;;Collège Montgomeri;49.18068,-0.187527;;;;0;StopAreaCAE3841;;0
StopPointCAENav2737;;Ecole Maternelle;49.180683,-0.18287;;;;0;StopAreaCAE3862;;0
teav22;;Terres d'Avenir;49.23142,-0.294358;;;;0;COM_teav22;;0
bern11;bern11;Bernières;49.182774,-0.358652;;;;0;ARCOM@C092;;0
bern12;C092A;Bernières;49.183,-0.357877;;;;0;ARCOM@C092;;0
mebou01;mebou01;Mesnil Bourg;49.20387,-0.183857;;;;0;StopAreaCAE3837;;0
th71;;Théâtre Quai 1;49.180523,-0.362425;;;;0;COM_th71;;0
rlec01;;Cayrière;49.2549,-0.377392;;;;0;COM_rlec01_1;;0
liro02;liro02;Lirose;49.176468,-0.236565;;;;0;StopAreaCAE3838;;0
rlec02;;Cayrière;49.254723,-0.377293;;;;0;COM_rlec01_1;;0
epro01;epro01;Germes de Blé;49.221863,-0.367735;;;;0;COM_epro02;;0
mats01;mats11;Sureaux;49.250275,-0.363962;;;;0;COM_mats11;;0
cocv02;cocv02;Collevillette;49.286312,-0.287921;;;;0;COM_cocv02;;0
maeg04;maeg04;Mathieu Eglise;49.254585,-0.370198;;;;0;COM_maeg03;;0
plsm02;;Place Saint-Martin;49.183807,-0.369855;;;;0;COM_plsm02;;0
plsm01;;Place Saint-Martin;49.183804,-0.370247;;;;0;COM_plsm02;;0
char01;;Molière;49.192207,-0.393284;;;;0;COM_char02;;0
sqrd01;;Rhin-Danube;49.188087,-0.382448;;;;0;COM_sqrd02;;0
th81;th81;Théâtre Quai 2;49.180676,-0.362459;;;;0;ARCOM@C100;;0
stur02;stur02;Lycée Sainte-Ursule;49.200886,-0.379959;;;;0;COM_stur02;;0
etri01;;Etrier;49.19341,-0.369737;;;;0;COM_etri01_1;;0
fadr01;;Fac de Droit;49.19011,-0.366616;;;;0;COM_fadr01;;0
fadr02;;Fac de Droit;49.190353,-0.366958;;;;0;COM_fadr01;;0
lepcc01;lepcc01;Lycée Claudel;49.203236,-0.385476;;;;0;ARCOM@C031;;0
rese01;;Reservoirs;49.19019,-0.385254;;;;0;COM_rese02;;0
hosm01;;Horatio Smith;49.200676,-0.364673;;;;0;COM_hosm02;;0
hosm02;;Horatio Smith;49.201164,-0.364729;;;;0;COM_hosm02;;0
escv02;;Espérance;49.193157,-0.383376;;;;0;COM_escv01;;0
pesa02;;Père Sanson;49.200233,-0.368627;;;;0;COM_pesa01_1;;0
egcv02;;Eglise Saint-Joseph;49.192074,-0.391071;;;;0;COM_egcv01;;0
lbij01;;La Bijude;49.22919,-0.370797;;;;0;COM_lbij01_1;;0
lbij02;;La Bijude;49.22876,-0.370941;;;;0;COM_lbij01_1;;0
bdva01;;Vanier;49.194992,-0.343924;;;;0;COM_geva01;;0
vaug02;C052B;Vaugueux;49.186478,-0.360113;;;;0;COM_vaug02;;0
sabl02;;Sablons;49.194553,-0.37048;;;;0;COM_sabl02;;0
angu02;;Anguerny;49.25869,-0.377164;;;;0;COM_angu02;;0
bdle42;;Leroy;49.1732,-0.343199;;;;0;COM_bdle42;;0
incb01;;Institut Camille Blaisot;49.20141,-0.370083;;;;0;COM_incb01;;0
bdle41;;Leroy;49.173183,-0.343706;;;;0;COM_bdle42;;0
C023A;C023A;Place Courtonne;49.184418,-0.358397;;;;0;COM_C020;;0
stma01;VER021A;Saint-Manvieu;49.154003,-0.456456;;;;0;COM_stma02_1;;0
lepo01;VER028A;Les Pommiers;49.157963,-0.442764;;;;0;COM_lepo01;;0
pldc12;;Place Des Canadiens;49.189144,-0.414691;;;;0;COM_pldc11_1;;0
grbo02;VER020B;Grand Bois;49.15074,-0.468217;;;;0;COM_grbo02;;0
corf01;corf01;Fossettes;49.149612,-0.323579;;;;0;COM_corf01;;0
quha12;;Quai Hamelin;49.177017,-0.353915;;;;0;COM_quha_1;;0
parp01;parp01;Pasteur;49.17406,-0.335882;;;;0;COM_parp01_1;;0
mafo02;mafo02;Maurice Fouques;49.17177,-0.329365;;;;0;COM_mafo04;;0
stma02;VER021B;Saint-Manvieu;49.15403,-0.456753;;;;0;COM_stma02_1;;0
dubn02;;Dubna;49.21471,-0.355484;;;;0;COM_dubn01_1;;0
tsuk11;;Tsukuba;49.2141,-0.35296;;;;0;COM_tsuk11_1;;0
tsuk22;;Tsukuba;49.214237,-0.353335;;;;0;COM_tsuk11_1;;0
ceco01;BSO020A;Bretagne;49.164433,-0.420313;;;;0;COM_ceco02;;0
CAI021A;CAI021A;Cairon Château;49.23844,-0.450667;;;;0;COM_jeun01;;0
hafo01;VER027A;Hameau Foulon;49.15242,-0.462029;;;;0;ARCOM@VER027;;0
gasn12;gasn12;Gare SNCF;49.175755,-0.349106;;;;0;ARCOM@C010;;0
mocc01;mocc01;Mondeville Centre Commercial;49.1642,-0.294871;;;;0;COM_ccom02;;0
bart02;;Barthou;49.172462,-0.331356;;;;0;COM_bart11;;0
toce01;TSO024B;Tourville Centre;49.14099,-0.50292;;;;0;COM_toce01_3;;0
THA002A;THA002A;Thaon Eglise;49.260803,-0.456715;;;;0;COM_egtha01;;0
gdel01;;Grande Delle;49.206158,-0.341829;;;;0;COM_gdel02;;0
toce02;TSO024A;Tourville Centre;49.140804,-0.503266;;;;0;COM_toce01_3;;0
lach01;;La Chouette;49.20211,-0.32179;;;;0;COM_lach01;;0
beri11;;Beau Rivage;49.217857,-0.351208;;;;0;COM_beri11_1;;0
stcl12;stcl12;Saint-Clair;49.20376,-0.330432;;;;0;COM_stcl31;;0
podo02;podo02;Poilus d'Orient;49.18516,-0.382829;;;;0;COM_podo02;;0
qume02;;Quai Meslin;49.176346,-0.354435;;;;0;COM_qume01;;0
berr02;;Berry;49.19266,-0.400049;;;;0;COM_berr01;;0
laro11;;La Rochelle;49.187458,-0.334191;;;;0;COM_laro22;;0
ropo02;VER026B;Rond Point;49.149815,-0.471449;;;;0;ARCOM@VER026;;0
SMA022A;SMA022A;Norrey Calvaire;49.201138,-0.512999;;;;0;ARCOM@SMA022;;0
fala01;;Falaise;49.167152,-0.351182;;;;0;COM_fala01;;0
laro22;;La Rochelle;49.18763,-0.333706;;;;0;COM_laro22;;0
hdvc01;C030A;Hôtel de Ville Quai 1;49.180626,-0.369678;;;;0;COM_hdvc01;;0
pl3601;;Place du 36ème;49.17798,-0.355889;;;;0;COM_pl3601;;0
pl3602;;Place du 36ème;49.177696,-0.355776;;;;0;COM_pl3601;;0
delu01;C035A;Demi-Lune;49.1749,-0.338334;;;;0;ARCOM@C035;;0
ablu01;;Abbé Lucas;49.19665,-0.325894;;;;0;COM_ablu02;;0
espi01;;Espinettes;49.218742,-0.340118;;;;0;COM_espi01;;0
ecol01;;Lebisey Ecole;49.220448,-0.343661;;;;0;COM_ecol01;;0
cocc12;;Corderie;49.18954,-0.331105;;;;0;COM_cocc11;;0
C009B;C009B;Gare Routière;49.17658,-0.346324;;;;0;ARCOM@C009;;0
mifa01;;Michel Farre;49.18539,-0.303296;;;;0;COM_mifa01;;0
ecco21;;Colombelles Ecole;49.203407,-0.302669;;;;0;COM_ecco22_1;;0
libec12;;Libéra;49.188595,-0.299377;;;;0;COM_libec11;;0
cocc11;;Corderie;49.18951,-0.331304;;;;0;COM_cocc11;;0
cp01;;Collège Hawking;49.157833,-0.360864;;;;0;COM_cp01;;0
cour01;;Courseulles;49.19251,-0.369993;;;;0;COM_cour02_1;;0
cp02;;Collège Hawking;49.15791,-0.360992;;;;0;COM_cp01;;0
visa11;;Vissol Sablons;49.195976,-0.369233;;;;0;COM_visa02;;0
euva02;;Eugène Varlin;49.200344,-0.301378;;;;0;COM_euva02;;0
euva01;;Eugène Varlin;49.200428,-0.301458;;;;0;COM_euva02;;0
ruene02;;Energie;49.216763,-0.369287;;;;0;COM_ruene01_1;;0
avia21;avia21;Aviation;49.163,-0.350525;;;;0;COM_avia01;;0
jcamb01;;Jardins de Cambes;49.225388,-0.386249;;;;0;COM_jcamb02;;0
cocl02;;Couvrechef le Clos;49.21412,-0.373998;;;;0;COM_cocl01;;0
chep01;chep01;Château d'Eau Plateau;49.1797,-0.308905;;;;0;COM_chep02;;0
maca21;;Cambes Mairie;49.23224,-0.385238;;;;0;COM_maca21_1;;0
zac02;;Hauts de l'Orne;49.15407,-0.360512;;;;0;COM_zac02;;0
ch02;;CHU;49.204395,-0.359477;;;;0;COM_ch01;;0
zac01;;Hauts de l'Orne;49.15408,-0.360655;;;;0;COM_zac01;;0
rmal02;;Rue de Malon;49.20987,-0.377518;;;;0;COM_rmal02;;0
pr01;;Presqu'Ile;49.181675,-0.348002;;;;0;COM_pr02;;0
ca01;ca01;Campus 2;49.212723,-0.364511;;;;0;COM_ca01;;0
cifac02;;CIFAC;49.210175,-0.358837;;;;0;COM_cifac02;;0
stpa01;stpa01;Collège Saint-Paul;49.184193,-0.399262;;;;0;COM_stpa01;;0
rdo01;;Gare - Rives de l'Orne;49.178387,-0.35067;;;;0;COM_rdo02;;0
norm22;;Normandial;49.193615,-0.301507;;;;0;COM_norm22_1;;0
leti02;;Les Tilleuls;49.127872,-0.317069;;;;0;COM_leti02;;0
copl01;colp01;Colleville Plage;49.291668,-0.284278;;;;0;COM_copl02;;0
chse02;;Kiruna;49.20524,-0.300635;;;;0;COM_chse02;;0
chse01;;Kiruna;49.20638,-0.299019;;;;0;COM_chse02;;0
emmo02;;Emile Mougins;49.206257,-0.293428;;;;0;COM_emmo02;;0
hfou12;;Hauts Fourneaux;49.191544,-0.301834;;;;0;COM_hfou12;;0
gala02;;Galante;49.30333,-0.326921;;;;0;COM_gala01;;0
taso01;taso01;Tageret;49.131084,-0.296722;;;;0;ARCOM@SOL020;;0
bctre01;bctre01;Bourguébus Centre;49.121708,-0.29871;;;;0;ARCOM@BOU006;;0
cdna02;;Côte de Nacre;49.210873,-0.362238;;;;0;COM_cdna02;;0
stmi02;;Saint-Michel;49.17534,-0.355098;;;;0;COM_stmi02_1;;0
cdn01;;Côte de Nacre;49.210953,-0.362126;;;;0;COM_cdn01_1;;0
inno12;;Innovaparc;49.18894,-0.303658;;;;0;COM_inno12;;0
ruti02;;Tisserands;49.207554,-0.37689;;;;0;COM_ruti01;;0
ltou02;ltou02;Les Tourelles;49.124165,-0.299581;;;;0;COM_ltou02;;0
cule01;;Cité U Lebisey;49.19967,-0.354209;;;;0;COM_cule02;;0
li02;;Liberté;49.160767,-0.343047;;;;0;COM_li01;;0
li01;;Liberté;49.16066,-0.343316;;;;0;COM_li01;;0
coao02;;Colline aux Oiseaux;49.19804,-0.388708;;;;0;COM_coao02;;0
gall21;;Gallieni;49.18197,-0.402688;;;;0;COM_gall22;;0
hmbb01;;Blanc Bois;49.28025,-0.315435;;;;0;COM_hmbb01;;0
catt02;;Cattehoulte;49.16496,-0.33276;;;;0;COM_catt02_1;;0
egbe01;egbe01;Bénouville Eglise;49.246525,-0.276412;;;;0;ARCOM@BEN002;;0
made02;;Mandela;49.186367,-0.299882;;;;0;COM_made02_1;;0
clss01;clss01;Collège Senghor Quai 3;49.13573,-0.35046;;;;0;COM_clss01;;0
gall32;;Venoix;49.181225,-0.40073;;;;0;COM_gall32_1;;0
cbea02;;Beaulieu Brazza;49.183487,-0.407262;;;;0;COM_cbea02_1;;0
cisu01;;Cités Suédoises;49.20758,-0.297462;;;;0;COM_cisu01;;0
lmp01;lmp01;Plage;49.305893,-0.324107;;;;0;COM_lmp02;;0
gall22;;Gallieni;49.182125,-0.40319;;;;0;COM_gall22;;0
bl02;;Leroy;49.173374,-0.344471;;;;0;COM_bl01;;0
TSO021A;TSO021A;Pressoir;49.13977,-0.50763;;;;0;ARCOM@TSO021;;0
cim01;;Café des Images;49.202435,-0.332594;;;;0;COM_cim01;;0
crre01;;Creux au Renard;49.170444,-0.401419;;;;0;COM_crre01;;0
guil01;;Collège Guillemot;49.17292,-0.316227;;;;0;COM_brie01;;0
chco11;;Charlotte Corday;49.164158,-0.328882;;;;0;COM_chco12;;0
chco12;;Charlotte Corday;49.16424,-0.328764;;;;0;COM_chco12;;0
rbui02;;Buisson;49.169376,-0.415514;;;;0;COM_rbui02;;0
plti01;;Place des Tilleuls;49.183353,-0.309825;;;;0;COM_plti02;;0
qu03;;Château Quatrans;49.185253,-0.363815;;;;0;COM_qu04;;0
qdj02;;Quai de Juillet;49.178596,-0.353684;;;;0;COM_qdj02;;0
qdj01;;Quai de Juillet;49.178596,-0.353725;;;;0;COM_qdj02;;0
be01;;Bernières;49.18255,-0.357854;;;;0;COM_be01;;0
bret01;;L'Enclos;49.174347,-0.41263;;;;0;COM_bret01;;0
chal02;;Charlemagne;49.172665,-0.399432;;;;0;COM_chal02_1;;0
boul02;;Aiguillon;49.171814,-0.41484;;;;0;COM_boul01_1;;0
etce12;ETE006B;Eterville Centre;49.144108,-0.422597;;;;0;COM_etce12;;0
mabr01;;Bretteville Mairie;49.165707,-0.41813;;;;0;COM_mabr02;;0
masl01;;Maslière;49.171284,-0.424629;;;;0;COM_masl02;;0
jv01;;Jean Vilar;49.150078,-0.351002;;;;0;COM_jv01;;0
vl02;;Lux-Lépine;49.171097,-0.342186;;;;0;COM_vl01;;0
gu02;;Guynemer;49.168343,-0.344003;;;;0;COM_gu02;;0
tere01;tere01;Terrasses;49.168453,-0.407618;;;;0;ARCOM@BSO021;;0
jevi11;jevi11;Jean Vilar;49.14964,-0.349658;;;;0;COM_jevi02_3;;0
lopa01;;Louis Pasteur;49.143284,-0.379098;;;;0;COM_lopa02;;0
un02;;Université;49.18888,-0.363767;;;;0;COM_un01;;0
cjmo;cjmo;Collège Moulin;49.181137,-0.408286;;;;0;ARCOM@C2008;;0
mo02;;Modigliani;49.15436,-0.346044;;;;0;COM_mo01_1;;0
luxe01;STA022B;Luxembourg;49.120914,-0.377931;;;;0;COM_luxe01;;0
hofor01;SCT010A;Hôtel Fortuné;49.22696,-0.56145;;;;0;StopAreaCAE3825;;0
camb01;;Le Parc;49.23587,-0.38619;;;;0;COM_camb01;;0
chou01;;Chouquaie;49.144012,-0.351233;;;;0;COM_chou01_1;;0
gddi02;;Grâce de Dieu;49.161446,-0.360344;;;;0;COM_gddi02;;0
jcamb02;;Jardins de Cambes;49.225212,-0.386176;;;;0;COM_jcamb02;;0
bosq03;bosq03;Le Bosq;49.156887,-0.534564;;;;0;ARCOM@CHE025;;0
edim11;C043A;Édimbourg;49.19243,-0.359751;;;;0;ARCOM@C043;;0
lech02;;Lechesne;49.169838,-0.361259;;;;0;COM_lech01_1;;0
cljo02;;Clos Joli;49.154613,-0.336089;;;;0;COM_cljo02;;0
lyla11;C042A;Lycée Laplace;49.197945,-0.360363;;;;0;ARCOM@C042;;0
phle02;;Philippe Lebon;49.157402,-0.296607;;;;0;COM_phle02;;0
